# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -5618 1 1037 2082 1454637 11 64x64/status/microphone-sensitivity-high.png
DUPTYPE_WITHIN_SAME_TREE -5618 2 1037 2082 1457745 11 64x64/apps/symbolic/org.gnome.Settings-microphone-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5618 1 1037 2082 1454750 11 64x64/actions/filename-artist-amarok.png
DUPTYPE_WITHIN_SAME_TREE -5618 2 1037 2082 1457681 11 64x64/status/symbolic/microphone-sensitivity-high-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2375 1 1041 2082 1456816 6 22x22/actions/media-playlist-repeat-amarok.png
DUPTYPE_WITHIN_SAME_TREE -2375 2 1041 2082 1457906 6 22x22/status/symbolic/media-playlist-repeat-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2375 1 1041 2082 1456427 6 22x22/actions/media-repeat-playlist-amarok.png
DUPTYPE_WITHIN_SAME_TREE -2375 1 1041 2082 1456659 6 22x22/actions/media-playlist-repeat.png
DUPTYPE_WITHIN_SAME_TREE -2375 1 1041 2082 1456471 6 22x22/actions/media-repeat-all.png
DUPTYPE_FIRST_OCCURRENCE 3429 1 1043 2082 1452884 9 32x32/actions/bookmarks.png
DUPTYPE_WITHIN_SAME_TREE -3429 2 1043 2082 1457325 9 32x32/status/symbolic/starred-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3429 1 1043 2082 1452959 9 32x32/places/favorites.png
DUPTYPE_WITHIN_SAME_TREE -3429 1 1043 2082 1452347 9 32x32/emblems/rating.png
DUPTYPE_WITHIN_SAME_TREE -3429 1 1043 2082 1452966 9 32x32/places/user-bookmarks.png
DUPTYPE_WITHIN_SAME_TREE -3429 1 1043 2082 1453025 9 32x32/status/starred.png
DUPTYPE_WITHIN_SAME_TREE -3429 2 1043 2082 1457299 9 32x32/places/symbolic/user-bookmarks-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 5276 1 1045 2082 1451604 10 48x48/mimetypes/application-x-zerosize.png
DUPTYPE_WITHIN_SAME_TREE -5276 1 1045 2082 1451527 10 48x48/mimetypes/none.png
DUPTYPE_FIRST_OCCURRENCE 2246 1 1046 2082 1456904 6 22x22/actions/format-indent-more.png
DUPTYPE_WITHIN_SAME_TREE -2246 2 1046 2082 1458036 6 22x22/actions/symbolic/format-indent-more-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2925 1 1049 2082 1456255 6 22x22/mimetypes/image-bmp.png
DUPTYPE_WITHIN_SAME_TREE -2925 1 1049 2082 1456291 6 22x22/mimetypes/image-x-xcf.png
DUPTYPE_WITHIN_SAME_TREE -2925 1 1049 2082 1456223 6 22x22/mimetypes/image-tiff.png
DUPTYPE_WITHIN_SAME_TREE -2925 1 1049 2082 1456293 6 22x22/mimetypes/image-jpeg.png
DUPTYPE_WITHIN_SAME_TREE -2925 1 1049 2082 1456306 6 22x22/mimetypes/image-png.png
DUPTYPE_WITHIN_SAME_TREE -2925 1 1049 2082 1456299 6 22x22/mimetypes/image-vnd.microsoft.icon.png
DUPTYPE_WITHIN_SAME_TREE -2925 1 1049 2082 1456256 6 22x22/mimetypes/image-jpeg2000.png
DUPTYPE_WITHIN_SAME_TREE -2925 1 1049 2082 1456324 6 22x22/mimetypes/video-x-mng.png
DUPTYPE_WITHIN_SAME_TREE -2925 1 1049 2082 1456334 6 22x22/mimetypes/image-x-generic.png
DUPTYPE_WITHIN_SAME_TREE -2925 1 1049 2082 1456344 6 22x22/mimetypes/image-gif.png
DUPTYPE_FIRST_OCCURRENCE 2586 1 1051 2082 1456422 6 22x22/actions/zoom-in.png
DUPTYPE_WITHIN_SAME_TREE -2586 2 1051 2082 1457969 6 22x22/actions/symbolic/zoom-in-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2515 1 1057 2082 1456393 6 22x22/actions/videoclip-amarok.png
DUPTYPE_WITHIN_SAME_TREE -2515 2 1057 2082 1457839 6 22x22/emblems/symbolic/emblem-videos-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2515 1 1057 2082 1455878 6 22x22/emblems/emblem-videos.png
DUPTYPE_FIRST_OCCURRENCE 2181 1 1058 2082 1456807 6 22x22/actions/document-save-as.png
DUPTYPE_WITHIN_SAME_TREE -2181 2 1058 2082 1457997 6 22x22/actions/symbolic/document-save-as-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2899 1 1058 2082 1456263 6 22x22/mimetypes/application-x-m4.png
DUPTYPE_WITHIN_SAME_TREE -2899 1 1058 2082 1456340 6 22x22/mimetypes/text-x-cmake.png
DUPTYPE_FIRST_OCCURRENCE 2424 1 1060 2082 1456394 6 22x22/actions/page-zoom.png
DUPTYPE_WITHIN_SAME_TREE -2424 1 1060 2082 1456573 6 22x22/actions/zoom-fit-best.png
DUPTYPE_WITHIN_SAME_TREE -2424 2 1060 2082 1457999 6 22x22/actions/symbolic/zoom-fit-best-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2895 1 1065 2082 1456259 6 22x22/mimetypes/application-x-kcsrc.png
DUPTYPE_WITHIN_SAME_TREE -2895 1 1065 2082 1456342 6 22x22/mimetypes/application-x-theme.png
DUPTYPE_FIRST_OCCURRENCE 2239 1 1067 2082 1456436 6 22x22/actions/folder-new.png
DUPTYPE_WITHIN_SAME_TREE -2239 2 1067 2082 1457966 6 22x22/actions/symbolic/folder-new-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3529 1 1072 2082 1453282 9 32x32/actions/filename-discnumber-amarok.png
DUPTYPE_WITHIN_SAME_TREE -3529 1 1072 2082 1453122 9 32x32/actions/filename-track-amarok.png
DUPTYPE_FIRST_OCCURRENCE 2289 1 1073 2082 1456804 6 22x22/actions/im-user.png
DUPTYPE_WITHIN_SAME_TREE -2289 1 1073 2082 1456563 6 22x22/actions/tag-people.png
DUPTYPE_WITHIN_SAME_TREE -2289 1 1073 2082 1455889 6 22x22/categories/preferences-desktop-personal.png
DUPTYPE_WITHIN_SAME_TREE -2289 1 1073 2082 1456487 6 22x22/actions/user.png
DUPTYPE_FIRST_OCCURRENCE 4706 1 1077 2082 1452078 10 48x48/actions/document-multiple.png
DUPTYPE_WITHIN_SAME_TREE -4706 2 1077 2082 1457134 10 48x48/emblems/symbolic/emblem-documents-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -4706 1 1077 2082 1452178 10 48x48/places/document-multiple.png
DUPTYPE_WITHIN_SAME_TREE -4706 1 1077 2082 1451402 10 48x48/emblems/emblem-documents.png
DUPTYPE_FIRST_OCCURRENCE 3781 1 1078 2082 1453237 9 32x32/actions/upcomingevents-amarok.png
DUPTYPE_WITHIN_SAME_TREE -3781 1 1078 2082 1452908 9 32x32/actions/view-calendar-upcoming-events.png
DUPTYPE_WITHIN_SAME_TREE -3781 1 1078 2082 1453147 9 32x32/actions/view-calendar-whatsnext.png
DUPTYPE_FIRST_OCCURRENCE 2451 1 1081 2082 1456661 6 22x22/actions/search.png
DUPTYPE_WITHIN_SAME_TREE -2451 2 1081 2082 1457959 6 22x22/actions/symbolic/system-search-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2451 1 1081 2082 1456865 6 22x22/actions/system-search.png
DUPTYPE_FIRST_OCCURRENCE 5194 1 1081 2082 1451882 10 48x48/devices/input-touchpad.png
DUPTYPE_WITHIN_SAME_TREE -5194 2 1081 2082 1457150 10 48x48/devices/symbolic/input-touchpad-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5194 1 1081 2082 1451477 10 48x48/preferences/preferences-desktop-touchpad.png
DUPTYPE_FIRST_OCCURRENCE 3462 1 1081 2082 1453140 9 32x32/actions/dialog-scripts.png
DUPTYPE_WITHIN_SAME_TREE -3462 1 1081 2082 1452519 9 32x32/apps/xconsole.png
DUPTYPE_WITHIN_SAME_TREE -3462 1 1081 2082 1452551 9 32x32/apps/utilities-terminal.png
DUPTYPE_WITHIN_SAME_TREE -3462 1 1081 2082 1452684 9 32x32/apps/org.gnome.Terminal.Preferences.png
DUPTYPE_WITHIN_SAME_TREE -3462 1 1081 2082 1452723 9 32x32/apps/org.gnome.Terminal.png
DUPTYPE_WITHIN_SAME_TREE -3462 1 1081 2082 1452722 9 32x32/apps/xterm.png
DUPTYPE_WITHIN_SAME_TREE -3462 1 1081 2082 1452456 9 32x32/apps/org.xfce.terminal.png
DUPTYPE_FIRST_OCCURRENCE 2821 1 1082 2082 1456362 6 22x22/devices/cpu.png
DUPTYPE_WITHIN_SAME_TREE -2821 1 1082 2082 1455946 6 22x22/preferences/preferences-system-performance.png
DUPTYPE_WITHIN_SAME_TREE -2821 1 1082 2082 1455974 6 22x22/preferences/preferences-devices-cpu.png
DUPTYPE_FIRST_OCCURRENCE 2587 1 1083 2082 1456442 6 22x22/actions/zoom-original.png
DUPTYPE_WITHIN_SAME_TREE -2587 2 1083 2082 1457955 6 22x22/actions/symbolic/zoom-original-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2635 1 1083 2082 1456119 6 22x22/apps/graphics-viewer-document.png
DUPTYPE_WITHIN_SAME_TREE -2635 1 1083 2082 1456181 6 22x22/apps/okular.png
DUPTYPE_FIRST_OCCURRENCE 4076 1 1085 2082 1452507 9 32x32/apps/rhythmbox.png
DUPTYPE_WITHIN_SAME_TREE -4076 1 1085 2082 1452284 9 32x32/preferences/preferences-desktop-sound.png
DUPTYPE_FIRST_OCCURRENCE 2144 1 1089 2082 1456790 6 22x22/actions/configure.png
DUPTYPE_WITHIN_SAME_TREE -2144 1 1089 2082 1456705 6 22x22/actions/settings-configure.png
DUPTYPE_WITHIN_SAME_TREE -2144 1 1089 2082 1456827 6 22x22/actions/games-config-custom.png
DUPTYPE_WITHIN_SAME_TREE -2144 1 1089 2082 1455880 6 22x22/emblems/emblem-system.png
DUPTYPE_WITHIN_SAME_TREE -2144 2 1089 2082 1457842 6 22x22/emblems/symbolic/emblem-system-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2144 1 1089 2082 1456931 6 22x22/actions/games-config-options.png
DUPTYPE_FIRST_OCCURRENCE 2948 1 1089 2082 1456327 6 22x22/mimetypes/text-calendar.png
DUPTYPE_WITHIN_SAME_TREE -2948 1 1089 2082 1456320 6 22x22/mimetypes/x-office-calendar.png
DUPTYPE_FIRST_OCCURRENCE 3347 1 1090 2082 1457039 7 24x24/status/network-wireless-40-locked.png
DUPTYPE_WITHIN_SAME_TREE -3347 1 1090 2082 1457026 7 24x24/status/network-wireless-60-locked.png
DUPTYPE_FIRST_OCCURRENCE 3526 1 1092 2082 1453083 9 32x32/actions/filename-album-amarok.png
DUPTYPE_WITHIN_SAME_TREE -3526 1 1092 2082 1452755 9 32x32/actions/media-default-album.png
DUPTYPE_WITHIN_SAME_TREE -3526 1 1092 2082 1453238 9 32x32/actions/media-album-cover-manager-amarok.png
DUPTYPE_FIRST_OCCURRENCE 2285 1 1093 2082 1456746 6 22x22/actions/help-contents.png
DUPTYPE_WITHIN_SAME_TREE -2285 1 1093 2082 1456838 6 22x22/status/dialog-question.png
DUPTYPE_WITHIN_SAME_TREE -2285 1 1093 2082 1455892 6 22x22/categories/applications-other.png
DUPTYPE_FIRST_OCCURRENCE 3337 1 1096 2082 1457045 7 24x24/status/audio-volume-low.png
DUPTYPE_WITHIN_SAME_TREE -3337 2 1096 2082 1457926 7 24x24/status/symbolic/audio-volume-low-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2145 1 1096 2082 1456868 6 22x22/actions/contact-new.png
DUPTYPE_WITHIN_SAME_TREE -2145 1 1096 2082 1456925 6 22x22/actions/identity.png
DUPTYPE_WITHIN_SAME_TREE -2145 1 1096 2082 1456863 6 22x22/applets/user-identity.png
DUPTYPE_WITHIN_SAME_TREE -2145 1 1096 2082 1456939 6 22x22/actions/user-identity.png
DUPTYPE_WITHIN_SAME_TREE -2145 1 1096 2082 1456611 6 22x22/places/user-identity.png
DUPTYPE_WITHIN_SAME_TREE -2145 2 1096 2082 1458029 6 22x22/actions/symbolic/contact-new-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2826 1 1097 2082 1456370 6 22x22/devices/drive-removable-media-usb-pendrive.png
DUPTYPE_WITHIN_SAME_TREE -2826 1 1097 2082 1456350 6 22x22/devices/drive-removable-media.png
DUPTYPE_WITHIN_SAME_TREE -2826 1 1097 2082 1455908 6 22x22/preferences/drive-removable-media.png
DUPTYPE_WITHIN_SAME_TREE -2826 2 1097 2082 1457884 6 22x22/devices/symbolic/drive-removable-media-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2353 1 1099 2082 1456974 6 22x22/actions/mail-message-new.png
DUPTYPE_WITHIN_SAME_TREE -2353 2 1099 2082 1457988 6 22x22/actions/symbolic/mail-message-new-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2372 1 1101 2082 1456410 6 22x22/actions/media-playback-stop.png
DUPTYPE_WITHIN_SAME_TREE -2372 2 1101 2082 1457981 6 22x22/actions/symbolic/media-playback-stop-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2372 1 1101 2082 1456854 6 22x22/status/media-playback-stopped.png
DUPTYPE_FIRST_OCCURRENCE 2988 1 1101 2082 1456586 6 22x22/places/folder-bookmark.png
DUPTYPE_WITHIN_SAME_TREE -2988 1 1101 2082 1456592 6 22x22/places/folder-favorites.png
DUPTYPE_FIRST_OCCURRENCE 2099 1 1101 2082 1456490 6 22x22/actions/application-exit.png
DUPTYPE_WITHIN_SAME_TREE -2099 2 1101 2082 1458000 6 22x22/actions/symbolic/application-exit-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2099 2 1101 2082 1458045 6 22x22/actions/symbolic/system-shutdown-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2099 1 1101 2082 1456684 6 22x22/actions/system-log-out.png
DUPTYPE_WITHIN_SAME_TREE -2099 1 1101 2082 1456831 6 22x22/actions/system-shutdown.png
DUPTYPE_FIRST_OCCURRENCE 2841 1 1106 2082 1456371 6 22x22/devices/network-wireless.png
DUPTYPE_WITHIN_SAME_TREE -2841 2 1106 2082 1457891 6 22x22/devices/symbolic/network-wireless-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3413 1 1111 2082 1453193 9 32x32/actions/amarok_scripts.png
DUPTYPE_WITHIN_SAME_TREE -3413 1 1111 2082 1453146 9 32x32/actions/view-services-scripted-amarok.png
DUPTYPE_FIRST_OCCURRENCE 3031 1 1113 2082 1455912 6 22x22/preferences/podcast-amarok.png
DUPTYPE_OUTSIDE_TREE -3031 1 1113 2082 1452264 9 32x32/preferences/podcast-amarok.png
DUPTYPE_FIRST_OCCURRENCE 4732 1 1113 2082 1452077 10 48x48/actions/favorite-genres-amarok.png
DUPTYPE_WITHIN_SAME_TREE -4732 1 1113 2082 1452002 10 48x48/actions/filename-genre-amarok.png
DUPTYPE_FIRST_OCCURRENCE 2820 1 1113 2082 1456363 6 22x22/devices/computer.png
DUPTYPE_WITHIN_SAME_TREE -2820 2 1113 2082 1457885 6 22x22/devices/symbolic/computer-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3686 1 1114 2082 1452783 9 32x32/actions/object-flip-horizontal.png
DUPTYPE_WITHIN_SAME_TREE -3686 2 1114 2082 1457393 9 32x32/actions/symbolic/object-flip-horizontal-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2342 1 1116 2082 1456710 6 22x22/actions/list-remove.png
DUPTYPE_WITHIN_SAME_TREE -2342 2 1116 2082 1458049 6 22x22/actions/symbolic/list-remove-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2342 1 1116 2082 1455876 6 22x22/emblems/emblem-remove.png
DUPTYPE_FIRST_OCCURRENCE 3491 1 1117 2082 1453155 9 32x32/actions/dynamic-amarok.png
DUPTYPE_WITHIN_SAME_TREE -3491 1 1117 2082 1453188 9 32x32/actions/media-playlist-shuffle.png
DUPTYPE_WITHIN_SAME_TREE -3491 2 1117 2082 1457316 9 32x32/status/symbolic/media-playlist-shuffle-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3505 1 1120 2082 1452853 9 32x32/actions/edit-redo.png
DUPTYPE_WITHIN_SAME_TREE -3505 2 1120 2082 1457354 9 32x32/actions/symbolic/edit-redo-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3685 1 1125 2082 1452827 9 32x32/actions/notifications.png
DUPTYPE_WITHIN_SAME_TREE -3685 1 1125 2082 1452313 9 32x32/preferences/preferences-desktop-notification-bell.png
DUPTYPE_FIRST_OCCURRENCE 5201 1 1125 2082 1451880 10 48x48/devices/multimedia-player.png
DUPTYPE_WITHIN_SAME_TREE -5201 2 1125 2082 1457144 10 48x48/devices/symbolic/multimedia-player-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3456 1 1126 2082 1452765 9 32x32/actions/dialog-close.png
DUPTYPE_WITHIN_SAME_TREE -3456 1 1126 2082 1453289 9 32x32/actions/document-close.png
DUPTYPE_WITHIN_SAME_TREE -3456 2 1126 2082 1457408 9 32x32/actions/symbolic/window-close-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3456 1 1126 2082 1452921 9 32x32/actions/window-close.png
DUPTYPE_FIRST_OCCURRENCE 2179 1 1126 2082 1456942 6 22x22/actions/document-revert.png
DUPTYPE_WITHIN_SAME_TREE -2179 1 1126 2082 1456889 6 22x22/actions/kt-restore-defaults.png
DUPTYPE_WITHIN_SAME_TREE -2179 2 1126 2082 1457957 6 22x22/actions/symbolic/document-revert-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3497 1 1126 2082 1453242 9 32x32/actions/edit-delete.png
DUPTYPE_WITHIN_SAME_TREE -3497 1 1126 2082 1453110 9 32x32/actions/entry-delete.png
DUPTYPE_WITHIN_SAME_TREE -3497 1 1126 2082 1452880 9 32x32/actions/kdenlive-deleffect.png
DUPTYPE_WITHIN_SAME_TREE -3497 1 1126 2082 1452888 9 32x32/actions/knotes_delete.png
DUPTYPE_WITHIN_SAME_TREE -3497 2 1126 2082 1457384 9 32x32/actions/symbolic/edit-delete-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2461 1 1128 2082 1456821 6 22x22/actions/swap-panels.png
DUPTYPE_WITHIN_SAME_TREE -2461 1 1128 2082 1456643 6 22x22/actions/widget-alternatives.png
DUPTYPE_FIRST_OCCURRENCE 2725 1 1128 2082 1456054 6 22x22/apps/ktip.png
DUPTYPE_WITHIN_SAME_TREE -2725 1 1128 2082 1456845 6 22x22/status/redshift-status-off.png
DUPTYPE_FIRST_OCCURRENCE 3562 1 1129 2082 1452835 9 32x32/actions/games-solve.png
DUPTYPE_WITHIN_SAME_TREE -3562 1 1129 2082 1452812 9 32x32/actions/mail-mark-notjunk.png
DUPTYPE_FIRST_OCCURRENCE 2432 1 1131 2082 1456488 6 22x22/actions/plugins.png
DUPTYPE_WITHIN_SAME_TREE -2432 2 1131 2082 1457873 6 22x22/mimetypes/symbolic/application-x-addon-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2432 1 1131 2082 1456173 6 22x22/apps/fifteenpuzzle.png
DUPTYPE_WITHIN_SAME_TREE -2432 1 1131 2082 1455972 6 22x22/preferences/yast-addon-extension.png
DUPTYPE_WITHIN_SAME_TREE -2432 1 1131 2082 1455935 6 22x22/preferences/yast-addon.png
DUPTYPE_WITHIN_SAME_TREE -2432 1 1131 2082 1455929 6 22x22/preferences/preferences-plugin.png
DUPTYPE_WITHIN_SAME_TREE -2432 1 1131 2082 1456051 6 22x22/apps/preferences-plugin.png
DUPTYPE_FIRST_OCCURRENCE 2660 1 1131 2082 1456180 6 22x22/apps/kdeconnect.png
DUPTYPE_WITHIN_SAME_TREE -2660 1 1131 2082 1456853 6 22x22/status/kdeconnect-tray.png
DUPTYPE_WITHIN_SAME_TREE -2660 1 1131 2082 1455965 6 22x22/preferences/kdeconnect.png
DUPTYPE_WITHIN_SAME_TREE -2660 1 1131 2082 1455918 6 22x22/preferences/preferences-kde-connect.png
DUPTYPE_FIRST_OCCURRENCE 2930 1 1132 2082 1456226 6 22x22/mimetypes/image-svg+xml-compressed.png
DUPTYPE_WITHIN_SAME_TREE -2930 1 1132 2082 1456336 6 22x22/mimetypes/image-svg+xml.png
DUPTYPE_FIRST_OCCURRENCE 2183 1 1135 2082 1456638 6 22x22/actions/document-send.png
DUPTYPE_WITHIN_SAME_TREE -2183 2 1135 2082 1457940 6 22x22/actions/symbolic/document-send-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2183 2 1135 2082 1457962 6 22x22/actions/symbolic/send-to-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 4164 1 1135 2082 1452984 9 32x32/devices/media-optical-dvd.png
DUPTYPE_WITHIN_SAME_TREE -4164 2 1135 2082 1457329 9 32x32/devices/symbolic/media-optical-dvd-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3516 1 1138 2082 1452912 9 32x32/actions/edit-undo.png
DUPTYPE_WITHIN_SAME_TREE -3516 2 1138 2082 1457443 9 32x32/actions/symbolic/edit-undo-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2414 1 1141 2082 1456936 6 22x22/actions/object-rotate-left.png
DUPTYPE_WITHIN_SAME_TREE -2414 2 1141 2082 1457993 6 22x22/actions/symbolic/object-rotate-left-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2638 1 1143 2082 1456018 6 22x22/apps/homerun.png
DUPTYPE_WITHIN_SAME_TREE -2638 1 1143 2082 1456193 6 22x22/apps/kwikdisk.png
DUPTYPE_FIRST_OCCURRENCE 2202 1 1144 2082 1456787 6 22x22/actions/edit-image.png
DUPTYPE_WITHIN_SAME_TREE -2202 1 1144 2082 1456718 6 22x22/actions/editimage.png
DUPTYPE_FIRST_OCCURRENCE 3504 1 1144 2082 1453074 9 32x32/actions/edit-paste.png
DUPTYPE_WITHIN_SAME_TREE -3504 2 1144 2082 1457389 9 32x32/actions/symbolic/edit-paste-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3338 1 1145 2082 1457023 7 24x24/status/audio-volume-medium.png
DUPTYPE_WITHIN_SAME_TREE -3338 2 1145 2082 1457929 7 24x24/status/symbolic/audio-volume-medium-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2175 1 1146 2082 1456655 6 22x22/actions/document-print-preview.png
DUPTYPE_WITHIN_SAME_TREE -2175 2 1146 2082 1457989 6 22x22/actions/symbolic/document-print-preview-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 3644 1 1147 2082 1453268 9 32x32/actions/media-album-cover.png
DUPTYPE_WITHIN_SAME_TREE -3644 1 1147 2082 1453205 9 32x32/actions/view-media-album-cover.png
DUPTYPE_WITHIN_SAME_TREE -3644 1 1147 2082 1453005 9 32x32/devices/media-optical.png
DUPTYPE_WITHIN_SAME_TREE -3644 2 1147 2082 1457338 9 32x32/devices/symbolic/media-optical-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2192 1 1147 2082 1456772 6 22x22/actions/dynamic-amarok.png
DUPTYPE_WITHIN_SAME_TREE -2192 2 1147 2082 1457913 6 22x22/status/symbolic/media-playlist-shuffle-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2192 1 1147 2082 1456819 6 22x22/actions/media-playlist-shuffle.png
DUPTYPE_FIRST_OCCURRENCE 2124 1 1149 2082 1456528 6 22x22/actions/call-start.png
DUPTYPE_WITHIN_SAME_TREE -2124 2 1149 2082 1458024 6 22x22/actions/symbolic/call-start-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2415 1 1149 2082 1456478 6 22x22/actions/object-rotate-right.png
DUPTYPE_WITHIN_SAME_TREE -2415 2 1149 2082 1457995 6 22x22/actions/symbolic/object-rotate-right-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2942 1 1156 2082 1456286 6 22x22/mimetypes/message-rfc822.png
DUPTYPE_WITHIN_SAME_TREE -2942 1 1156 2082 1456322 6 22x22/mimetypes/message-x-gnu-rmail.png
DUPTYPE_WITHIN_SAME_TREE -2942 1 1156 2082 1456253 6 22x22/mimetypes/message.png
DUPTYPE_FIRST_OCCURRENCE 2326 1 1157 2082 1456648 6 22x22/actions/kt-pause.png
DUPTYPE_WITHIN_SAME_TREE -2326 2 1157 2082 1458001 6 22x22/actions/symbolic/media-playback-pause-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -2326 1 1157 2082 1456842 6 22x22/status/media-playback-paused.png
DUPTYPE_WITHIN_SAME_TREE -2326 1 1157 2082 1456952 6 22x22/actions/media-playback-pause.png
DUPTYPE_FIRST_OCCURRENCE 3814 1 1158 2082 1453195 9 32x32/actions/view-media-track.png
DUPTYPE_WITHIN_SAME_TREE -3814 2 1158 2082 1457278 9 32x32/apps/symbolic/org.gnome.Settings-notifications-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3814 1 1158 2082 1452326 9 32x32/preferences/preferences-desktop-notification.png
DUPTYPE_FIRST_OCCURRENCE 3629 1 1160 2082 1453168 9 32x32/actions/mail-mark-task.png
DUPTYPE_WITHIN_SAME_TREE -3629 1 1160 2082 1452756 9 32x32/actions/view-calendar-tasks.png
DUPTYPE_FIRST_OCCURRENCE 3062 1 1160 2082 1455925 6 22x22/preferences/preferences-desktop-thunderbolt.png
DUPTYPE_WITHIN_SAME_TREE -3062 2 1160 2082 1457865 6 22x22/apps/symbolic/org.gnome.Settings-thunderbolt-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3062 1 1160 2082 1455939 6 22x22/preferences/preferences-web-browser-cache.png
DUPTYPE_FIRST_OCCURRENCE 2201 1 1164 2082 1456749 6 22x22/actions/edit-find.png
DUPTYPE_WITHIN_SAME_TREE -2201 2 1164 2082 1457958 6 22x22/actions/symbolic/edit-find-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 686 1 1166 2082 1454173 5 16x16/actions/activities.png
DUPTYPE_WITHIN_SAME_TREE -686 1 1166 2082 1453405 5 16x16/preferences/preferences-desktop-activities.png
DUPTYPE_FIRST_OCCURRENCE 2616 1 1170 2082 1456049 6 22x22/apps/calligrastage.png
DUPTYPE_WITHIN_SAME_TREE -2616 1 1170 2082 1456004 6 22x22/apps/kpresenter.png
DUPTYPE_FIRST_OCCURRENCE 2642 1 1174 2082 1456037 6 22x22/apps/internet-mail.png
DUPTYPE_WITHIN_SAME_TREE -2642 1 1174 2082 1455873 6 22x22/emblems/emblem-mail.png
DUPTYPE_FIRST_OCCURRENCE 3468 1 1174 2082 1453315 9 32x32/actions/document-edit.png
DUPTYPE_WITHIN_SAME_TREE -3468 1 1174 2082 1452776 9 32x32/actions/filename-composer-amarok.png
DUPTYPE_WITHIN_SAME_TREE -3468 1 1174 2082 1452763 9 32x32/actions/edit-entry.png
DUPTYPE_WITHIN_SAME_TREE -3468 2 1174 2082 1457419 9 32x32/actions/symbolic/document-edit-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -3468 1 1174 2082 1452781 9 32x32/actions/entry-edit.png
DUPTYPE_FIRST_OCCURRENCE 2369 1 1174 2082 1456458 6 22x22/actions/media-eject.png
DUPTYPE_WITHIN_SAME_TREE -2369 2 1174 2082 1458010 6 22x22/actions/symbolic/media-eject-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 2204 1 1175 2082 1456808 6 22x22/actions/edit-none.png
DUPTYPE_WITHIN_SAME_TREE -2204 1 1175 2082 1456755 6 22x22/actions/filename-ignore-amarok.png
DUPTYPE_WITHIN_SAME_TREE -2204 1 1175 2082 1456966 6 22x22/actions/mail-thread-ignored.png
DUPTYPE_FIRST_OCCURRENCE 2241 1 1175 2082 1456628 6 22x22/actions/fork.png
DUPTYPE_WITHIN_SAME_TREE -2241 1 1175 2082 1455948 6 22x22/preferences/preferences-desktop-launch-feedback.png
